filename	train_acc	val_acc	train_auc	val_auc	train_los	val_los	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.87	1.0	0.977	0.053	0.243	0.74	11.0	1.0	2.0	9.0	848.062	59.0	2	4
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.826	1.0	0.924	0.059	0.343	0.664	10.0	1.0	3.0	9.0	880.798	68.0	2	5
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.947	0.87	0.992	0.985	0.178	0.264	0.763	8.0	3.0	0.0	12.0	913.887	21.0	2	6
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.957	0.826	0.995	0.939	0.155	0.352	0.664	10.0	1.0	3.0	9.0	944.396	27.0	2	7
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.914	0.783	0.985	0.848	0.233	0.487	0.589	10.0	1.0	4.0	8.0	976.217	12.0	2	8
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.981	0.783	0.999	0.917	0.098	0.325	0.568	9.0	2.0	3.0	9.0	1008.378	41.0	2	9
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.99	0.87	0.999	0.962	0.112	0.27	0.742	10.0	1.0	2.0	10.0	1042.822	41.0	3	0
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.933	0.833	0.986	0.875	0.189	0.474	0.667	10.0	2.0	2.0	10.0	1075.615	15.0	3	1
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.976	0.917	0.997	0.979	0.141	0.211	0.845	12.0	0.0	2.0	10.0	1107.982	29.0	3	2
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.962	0.913	0.995	0.932	0.146	0.34	0.826	11.0	1.0	1.0	10.0	1140.602	28.0	3	3
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.952	0.826	0.997	0.902	0.16	0.416	0.664	9.0	3.0	1.0	10.0	1172.22	22.0	3	4
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	1.0	1.0	1.0	0.001	0.044	1.0	11.0	0.0	0.0	12.0	1225.909	500.0	3	5
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.986	0.913	0.999	0.985	0.098	0.254	0.84	11.0	0.0	2.0	10.0	1259.163	40.0	3	6
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.995	0.826	1.0	0.924	0.077	0.352	0.652	9.0	2.0	2.0	10.0	1294.165	50.0	3	7
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.919	0.826	0.98	0.924	0.229	0.356	0.664	10.0	1.0	3.0	9.0	1326.038	12.0	3	8
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.826	1.0	0.955	0.025	0.283	0.652	9.0	2.0	2.0	10.0	1363.593	120.0	3	9
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.976	0.826	0.997	0.909	0.136	0.356	0.652	9.0	2.0	2.0	10.0	1396.727	30.0	4	0
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.976	0.875	0.998	0.965	0.122	0.294	0.775	12.0	0.0	3.0	9.0	1431.217	30.0	4	1
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.928	0.833	0.982	0.903	0.213	0.428	0.676	11.0	1.0	3.0	9.0	1466.294	12.0	4	2
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.913	1.0	0.992	0.037	0.146	0.826	11.0	1.0	1.0	10.0	1502.455	91.0	4	3
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.87	1.0	0.955	0.029	0.253	0.742	10.0	2.0	1.0	10.0	1538.336	99.0	4	4
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.99	0.87	1.0	0.962	0.1	0.259	0.742	10.0	1.0	2.0	10.0	1573.406	47.0	4	5
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.995	0.87	1.0	0.924	0.066	0.32	0.742	10.0	1.0	2.0	10.0	1611.047	62.0	4	6
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.919	0.826	0.985	0.856	0.23	0.451	0.652	9.0	2.0	2.0	10.0	1645.017	12.0	4	7
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.995	0.87	1.0	0.977	0.061	0.227	0.74	9.0	2.0	1.0	11.0	1683.487	68.0	4	8
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.986	0.87	0.999	0.924	0.099	0.378	0.763	8.0	3.0	0.0	12.0	1716.465	38.0	4	9
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.933	0.783	0.99	0.871	0.183	0.418	0.589	10.0	1.0	4.0	8.0	1749.467	17.0	5	0
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.981	0.875	1.0	0.91	0.132	0.379	0.753	10.0	2.0	1.0	11.0	1784.274	29.0	5	1
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.938	0.792	0.987	0.924	0.204	0.401	0.602	11.0	1.0	4.0	8.0	1819.324	15.0	5	2
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.986	0.87	0.999	0.955	0.108	0.268	0.74	11.0	1.0	2.0	9.0	1857.642	38.0	5	3
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.957	1.0	1.0	0.001	0.059	0.917	11.0	1.0	0.0	11.0	1915.12	500.0	5	4
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.933	0.87	0.99	0.955	0.195	0.325	0.768	11.0	0.0	3.0	9.0	1948.251	19.0	5	5
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.947	0.87	0.991	0.932	0.185	0.341	0.74	9.0	2.0	1.0	11.0	1984.198	21.0	5	6
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.938	0.87	0.991	0.939	0.191	0.316	0.74	9.0	2.0	1.0	11.0	2017.715	20.0	5	7
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.99	0.826	0.999	0.864	0.094	0.455	0.652	9.0	2.0	2.0	10.0	2051.177	41.0	5	8
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.914	0.826	0.98	0.856	0.268	0.512	0.664	10.0	1.0	3.0	9.0	2085.713	11.0	5	9
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.981	0.957	0.999	0.985	0.121	0.212	0.916	10.0	1.0	0.0	12.0	2138.497	31.0	6	0
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.913	0.667	0.975	0.875	0.242	0.48	0.338	7.0	5.0	3.0	9.0	2175.39	9.0	6	1
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.981	0.917	1.0	0.938	0.097	0.335	0.833	11.0	1.0	1.0	11.0	2211.553	36.0	6	2
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	1.0	1.0	1.0	0.001	0.011	1.0	12.0	0.0	0.0	11.0	2270.5	500.0	6	3
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.986	0.87	0.999	0.97	0.125	0.309	0.742	10.0	2.0	1.0	10.0	2306.337	40.0	6	4
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.995	0.826	1.0	0.955	0.051	0.278	0.664	10.0	1.0	3.0	9.0	2344.567	66.0	6	5
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.826	1.0	0.955	0.012	0.294	0.664	10.0	1.0	3.0	9.0	2389.415	171.0	6	6
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.986	0.913	1.0	0.947	0.124	0.304	0.826	10.0	1.0	1.0	11.0	2424.3	35.0	6	7
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.957	1.0	1.0	0.029	0.068	0.916	10.0	1.0	0.0	12.0	2464.566	109.0	6	8
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.995	0.826	1.0	0.97	0.065	0.376	0.664	10.0	1.0	3.0	9.0	2502.936	61.0	6	9
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.919	0.826	0.98	0.886	0.259	0.447	0.664	10.0	1.0	3.0	9.0	2538.515	10.0	7	0
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.917	1.0	0.993	0.031	0.151	0.845	10.0	2.0	0.0	12.0	2578.404	106.0	7	1
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.966	0.875	0.995	0.84	0.148	0.434	0.775	12.0	0.0	3.0	9.0	2615.404	23.0	7	2
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.933	0.87	0.987	0.947	0.203	0.323	0.742	10.0	2.0	1.0	10.0	2652.001	17.0	7	3
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.913	1.0	0.992	0.018	0.129	0.826	11.0	1.0	1.0	10.0	2695.51	143.0	7	4
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.995	0.826	1.0	0.962	0.065	0.341	0.691	7.0	4.0	0.0	12.0	2740.414	54.0	7	5
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.89	0.696	0.979	0.795	0.236	0.611	0.389	7.0	4.0	3.0	9.0	2778.927	8.0	7	6
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.952	0.696	0.994	0.841	0.168	0.492	0.411	9.0	2.0	5.0	7.0	2816.561	25.0	7	7
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	0.943	0.913	0.992	0.962	0.172	0.262	0.826	10.0	1.0	1.0	11.0	2854.193	21.0	7	8
/Users/dcongtinh/gene-abundance/experiment/results/excute_time//fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200224_140050c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.826	1.0	0.939	0.019	0.298	0.652	9.0	2.0	2.0	10.0	2899.831	160.0	7	9
