filename	train_acc	val_acc	train_auc	val_auc	train_los	val_los	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.967	0.87	0.996	0.902	0.162	0.383	0.742	10.0	1.0	2.0	10.0	1479.569	26.0	4	8
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.905	0.818	0.977	0.901	0.248	0.49	0.636	9.0	2.0	2.0	9.0	1512.15	9.0	4	9
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.919	0.864	0.982	0.95	0.216	0.312	0.73	10.0	1.0	2.0	9.0	1544.315	13.0	5	0
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.986	0.833	0.998	0.917	0.123	0.383	0.676	11.0	1.0	3.0	9.0	1575.408	31.0	5	1
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.909	0.917	0.986	0.931	0.207	0.398	0.845	10.0	2.0	0.0	12.0	1605.875	14.0	5	2
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.995	0.958	1.0	0.993	0.079	0.218	0.92	12.0	0.0	1.0	11.0	1635.923	50.0	5	3
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.976	0.875	0.997	0.979	0.156	0.227	0.775	9.0	3.0	0.0	12.0	1666.734	28.0	5	4
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.914	0.739	0.978	0.833	0.253	0.492	0.477	8.0	3.0	3.0	9.0	1695.239	11.0	5	5
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.826	1.0	0.955	0.034	0.276	0.652	9.0	2.0	2.0	10.0	1727.538	104.0	5	6
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.962	0.783	0.997	0.909	0.145	0.398	0.58	7.0	4.0	1.0	11.0	1758.176	25.0	5	7
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.952	0.826	0.989	0.955	0.202	0.317	0.664	10.0	1.0	3.0	9.0	1786.773	20.0	5	8
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.864	1.0	0.975	0.064	0.257	0.73	9.0	2.0	1.0	10.0	1819.207	59.0	5	9
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.909	1.0	0.992	0.044	0.13	0.818	10.0	1.0	1.0	10.0	1855.813	78.0	6	0
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.792	1.0	0.917	0.051	0.386	0.585	10.0	2.0	3.0	9.0	1889.261	75.0	6	1
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.986	0.875	0.999	0.965	0.108	0.32	0.775	12.0	0.0	3.0	9.0	1920.118	35.0	6	2
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.933	0.875	0.991	0.917	0.179	0.365	0.753	11.0	1.0	2.0	10.0	1950.876	17.0	6	3
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.981	0.917	0.997	0.979	0.132	0.216	0.833	11.0	1.0	1.0	11.0	1981.241	30.0	6	4
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.938	0.826	0.986	0.894	0.195	0.408	0.664	10.0	1.0	3.0	9.0	2011.175	15.0	6	5
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.976	0.826	0.999	0.932	0.118	0.34	0.659	8.0	3.0	1.0	11.0	2041.09	31.0	6	6
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	1.0	1.0	1.0	0.001	0.039	1.0	11.0	0.0	0.0	12.0	2097.907	500.0	6	7
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.923	0.826	0.987	0.947	0.197	0.299	0.652	9.0	2.0	2.0	10.0	2126.94	17.0	6	8
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.895	0.818	0.978	0.934	0.247	0.441	0.683	7.0	4.0	0.0	11.0	2161.358	9.0	6	9
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.955	1.0	0.992	0.001	0.13	0.913	10.0	1.0	0.0	11.0	2218.031	500.0	7	0
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.958	1.0	1.0	0.022	0.098	0.92	12.0	0.0	1.0	11.0	2254.807	134.0	7	1
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.995	0.792	1.0	0.931	0.075	0.366	0.602	11.0	1.0	4.0	8.0	2287.96	47.0	7	2
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.904	0.75	0.976	0.882	0.248	0.531	0.507	10.0	2.0	4.0	8.0	2321.472	8.0	7	3
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.833	1.0	0.972	0.015	0.223	0.676	11.0	1.0	3.0	9.0	2359.129	170.0	7	4
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.981	0.783	0.996	0.932	0.141	0.332	0.565	8.0	3.0	2.0	10.0	2391.597	30.0	7	5
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.986	0.826	0.999	0.902	0.115	0.393	0.652	9.0	2.0	2.0	10.0	2422.245	37.0	7	6
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.87	1.0	1.0	0.039	0.179	0.763	8.0	3.0	0.0	12.0	2461.93	80.0	7	7
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.995	0.913	1.0	0.977	0.061	0.192	0.84	11.0	0.0	2.0	10.0	2495.782	67.0	7	8
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.938	0.818	0.988	0.95	0.194	0.295	0.636	9.0	2.0	2.0	9.0	2530.471	17.0	7	9
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.981	0.818	0.999	0.934	0.111	0.318	0.636	9.0	2.0	2.0	9.0	2563.567	34.0	8	0
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.918	0.833	0.979	0.938	0.232	0.356	0.676	11.0	1.0	3.0	9.0	2594.728	12.0	8	1
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.792	1.0	0.924	0.038	0.333	0.585	10.0	2.0	3.0	9.0	2628.472	83.0	8	2
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.875	1.0	0.944	0.026	0.316	0.775	12.0	0.0	3.0	9.0	2664.464	129.0	8	3
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.917	1.0	0.986	0.053	0.19	0.833	11.0	1.0	1.0	11.0	2700.285	68.0	8	4
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.971	0.826	0.998	0.871	0.156	0.492	0.652	9.0	2.0	2.0	10.0	2731.271	26.0	8	5
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.967	0.913	0.996	0.939	0.157	0.327	0.837	9.0	2.0	0.0	12.0	2763.567	27.0	8	6
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.9	0.696	0.973	0.886	0.271	0.534	0.411	9.0	2.0	5.0	7.0	2794.771	8.0	8	7
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.923	0.826	0.989	0.955	0.188	0.316	0.652	9.0	2.0	2.0	10.0	2826.721	17.0	8	8
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.948	0.864	0.994	0.983	0.172	0.234	0.73	9.0	2.0	1.0	10.0	2864.184	23.0	8	9
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.981	0.864	0.999	0.942	0.108	0.332	0.73	10.0	1.0	2.0	9.0	2901.417	31.0	9	0
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.995	0.875	1.0	0.986	0.09	0.218	0.753	10.0	2.0	1.0	11.0	2935.73	44.0	9	1
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.995	0.875	1.0	0.979	0.086	0.18	0.753	11.0	1.0	2.0	10.0	2970.164	47.0	9	2
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.917	1.0	1.0	0.001	0.15	0.845	12.0	0.0	2.0	10.0	3025.852	500.0	9	3
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.99	0.875	1.0	0.924	0.104	0.318	0.753	11.0	1.0	2.0	10.0	3060.156	37.0	9	4
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.904	0.739	0.977	0.856	0.251	0.529	0.481	7.0	4.0	2.0	10.0	3093.602	9.0	9	5
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.909	0.696	0.98	0.833	0.23	0.619	0.444	10.0	1.0	6.0	6.0	3126.555	11.0	9	6
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.913	1.0	0.962	0.052	0.227	0.826	10.0	1.0	1.0	11.0	3160.404	64.0	9	7
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.995	0.826	0.999	0.871	0.092	0.435	0.652	9.0	2.0	2.0	10.0	3196.045	47.0	9	8
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	0.938	0.909	0.99	0.959	0.192	0.309	0.832	9.0	2.0	0.0	11.0	3234.191	18.0	9	9
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/cirgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_165211c255.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.864	1.0	0.975	0.001	0.201	0.73	9.0	2.0	1.0	10.0	3295.678	500.0	10	0
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/t2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_195712c255.0di-1ch3dfc0.0file_sum_ok.txt	0.534	0.457	0.834	0.516	0.72	0.743	-0.108	12.0	6.0	13.0	4.0	109.728	8.0	0	1
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/t2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_195712c255.0di-1ch3dfc0.0file_sum_ok.txt	0.825	0.571	0.971	0.637	0.432	0.72	0.144	10.0	8.0	7.0	10.0	147.577	45.0	0	2
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/t2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_195712c255.0di-1ch3dfc0.0file_sum_ok.txt	0.45	0.457	0.805	0.474	0.76	0.766	-0.1	11.0	7.0	12.0	5.0	183.519	8.0	0	3
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_rainbow/t2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0rainbow_nb10_auy_0.0_1.0qtf1000/a10_vgg16caffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_195712c255.0di-1ch3dfc0.0file_sum_ok.txt	0.595	0.543	0.867	0.608	0.658	0.717	0.082	14.0	4.0	12.0	5.0	218.698	13.0	0	4
