filename	train_acc	val_acc	train_auc	val_auc	train_los	val_los	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.68	0.64	0.677	0.486	0.617	0.728	0.086	1.0	8.0	1.0	15.0	1679.816	9.0	4	5
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.662	0.56	0.68	0.549	0.614	0.687	-0.221	0.0	9.0	2.0	14.0	1722.526	9.0	4	6
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.671	0.6	0.679	0.507	0.617	0.672	-0.153	0.0	9.0	1.0	15.0	1761.752	8.0	4	7
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.702	0.56	0.786	0.486	0.556	0.704	-0.031	2.0	7.0	4.0	12.0	1796.909	19.0	4	8
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.851	0.72	0.934	0.736	0.395	0.59	0.355	3.0	6.0	1.0	15.0	1842.234	134.0	4	9
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.803	0.6	0.895	0.708	0.465	0.62	-0.153	0.0	9.0	1.0	15.0	1878.012	54.0	5	0
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.687	0.769	0.705	0.614	0.598	0.623	0.496	3.0	6.0	0.0	17.0	1919.507	15.0	5	1
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.674	0.577	0.689	0.484	0.611	0.697	-0.086	1.0	8.0	3.0	14.0	1956.538	9.0	5	2
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.789	0.577	0.889	0.627	0.469	0.626	-0.086	1.0	8.0	3.0	14.0	1996.153	78.0	5	3
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.64	0.6	0.636	0.434	0.639	0.72	-0.202	0.0	8.0	2.0	15.0	2031.186	8.0	5	4
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.654	0.6	0.703	0.431	0.61	0.726	-0.153	0.0	9.0	1.0	15.0	2069.127	12.0	5	5
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.675	0.56	0.711	0.625	0.6	0.654	-0.221	0.0	9.0	2.0	14.0	2109.729	8.0	5	6
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.759	0.68	0.853	0.639	0.506	0.645	0.236	2.0	7.0	1.0	15.0	2143.209	41.0	5	7
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.697	0.56	0.743	0.569	0.579	0.676	-0.221	0.0	9.0	2.0	14.0	2185.025	19.0	5	8
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.684	0.72	0.723	0.743	0.59	0.577	0.393	2.0	7.0	0.0	16.0	2221.239	15.0	5	9
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.711	0.68	0.788	0.736	0.554	0.591	0.275	4.0	5.0	3.0	13.0	2260.874	24.0	6	0
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.709	0.615	0.736	0.556	0.587	0.642	-0.01	1.0	8.0	2.0	15.0	2294.518	13.0	6	1
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.648	0.654	0.653	0.523	0.626	0.695	0.0	0.0	9.0	0.0	17.0	2333.748	6.0	6	2
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.678	0.577	0.719	0.582	0.592	0.648	-0.086	1.0	8.0	3.0	14.0	2375.65	9.0	6	3
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.649	0.6	0.686	0.581	0.616	0.624	-0.065	1.0	7.0	3.0	14.0	2411.081	8.0	6	4
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.662	0.44	0.676	0.333	0.616	0.757	-0.282	1.0	8.0	6.0	10.0	2450.544	8.0	6	5
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.772	0.68	0.839	0.611	0.521	0.657	0.25	3.0	6.0	2.0	14.0	2486.626	23.0	6	6
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.667	0.64	0.706	0.569	0.605	0.639	0.0	0.0	9.0	0.0	16.0	2519.619	9.0	6	7
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.697	0.76	0.762	0.736	0.572	0.572	0.492	3.0	6.0	0.0	16.0	2554.486	22.0	6	8
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.768	0.56	0.856	0.576	0.501	0.662	0.021	3.0	6.0	5.0	11.0	2596.21	37.0	6	9
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.763	0.6	0.836	0.632	0.519	0.71	-0.021	1.0	8.0	2.0	14.0	2633.381	30.0	7	0
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.775	0.5	0.838	0.497	0.517	0.671	-0.207	1.0	8.0	5.0	12.0	2668.166	32.0	7	1
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.727	0.731	0.801	0.778	0.548	0.555	0.397	2.0	7.0	0.0	17.0	2713.963	29.0	7	2
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.709	0.654	0.735	0.523	0.592	0.672	0.138	2.0	7.0	2.0	15.0	2752.991	9.0	7	3
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.724	0.6	0.778	0.419	0.56	0.695	-0.202	0.0	8.0	2.0	15.0	2789.662	23.0	7	4
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.737	0.56	0.798	0.465	0.545	0.699	-0.221	0.0	9.0	2.0	14.0	2827.347	30.0	7	5
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.697	0.64	0.745	0.729	0.588	0.582	0.086	1.0	8.0	1.0	15.0	2872.216	15.0	7	6
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.671	0.48	0.703	0.444	0.602	0.708	-0.327	0.0	9.0	4.0	12.0	2908.746	9.0	7	7
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.662	0.68	0.67	0.646	0.616	0.605	0.272	1.0	8.0	0.0	16.0	2945.034	11.0	7	8
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.702	0.64	0.699	0.396	0.604	0.751	0.086	1.0	8.0	1.0	15.0	2984.314	8.0	7	9
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.693	0.64	0.77	0.438	0.573	0.723	0.086	1.0	8.0	1.0	15.0	3019.107	9.0	8	0
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.7	0.615	0.709	0.549	0.602	0.653	0.055	2.0	7.0	3.0	14.0	3055.761	16.0	8	1
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.753	0.615	0.828	0.418	0.525	0.725	-0.146	0.0	9.0	1.0	16.0	3094.093	29.0	8	2
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.753	0.692	0.835	0.699	0.515	0.571	0.243	2.0	7.0	1.0	16.0	3130.512	26.0	8	3
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.654	0.64	0.69	0.5	0.614	0.685	0.011	1.0	7.0	2.0	15.0	3172.011	7.0	8	4
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.693	0.68	0.742	0.583	0.584	0.661	0.272	1.0	8.0	0.0	16.0	3209.51	15.0	8	5
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.658	0.6	0.685	0.438	0.609	0.722	0.089	3.0	6.0	4.0	12.0	3245.783	9.0	8	6
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.645	0.68	0.673	0.576	0.619	0.661	0.272	1.0	8.0	0.0	16.0	3288.656	9.0	8	7
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.667	0.6	0.731	0.667	0.599	0.615	-0.153	0.0	9.0	1.0	15.0	3325.559	15.0	8	8
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.855	0.56	0.926	0.576	0.412	0.701	-0.221	0.0	9.0	2.0	14.0	3367.338	81.0	8	9
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.658	0.64	0.702	0.41	0.603	0.758	0.086	1.0	8.0	1.0	15.0	3404.433	7.0	9	0
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.661	0.577	0.686	0.621	0.617	0.661	-0.21	0.0	9.0	2.0	15.0	3452.873	8.0	9	1
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.705	0.692	0.787	0.516	0.554	0.673	0.243	2.0	7.0	1.0	16.0	3495.767	16.0	9	2
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.665	0.615	0.681	0.49	0.618	0.705	-0.146	0.0	9.0	1.0	16.0	3532.296	8.0	9	3
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.654	0.72	0.687	0.669	0.619	0.592	0.274	2.0	6.0	1.0	16.0	3572.605	8.0	9	4
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.693	0.64	0.732	0.562	0.587	0.673	0.0	0.0	9.0	0.0	16.0	3613.767	11.0	9	5
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.772	0.56	0.834	0.528	0.518	0.641	-0.1	1.0	8.0	3.0	13.0	3657.972	38.0	9	6
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.711	0.64	0.819	0.618	0.529	0.648	0.0	0.0	9.0	0.0	16.0	3696.462	29.0	9	7
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.785	0.76	0.852	0.625	0.502	0.66	0.46	5.0	4.0	2.0	14.0	3738.626	45.0	9	8
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.706	0.56	0.719	0.521	0.596	0.675	-0.221	0.0	9.0	2.0	14.0	3783.18	9.0	9	9
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/obegenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_192458c255.0di-1ch1dfc0.0file_sum_ok.txt	0.741	0.6	0.779	0.576	0.554	0.654	-0.021	1.0	8.0	2.0	14.0	3822.96	23.0	10	0
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_215546c255.0di-1ch1dfc0.0file_sum_ok.txt	1.0	0.7	1.0	0.84	0.14	0.514	0.5	2.0	3.0	0.0	5.0	32.612	330.0	0	1
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_215546c255.0di-1ch1dfc0.0file_sum_ok.txt	0.651	0.4	0.796	0.44	0.587	0.823	-0.218	1.0	4.0	2.0	3.0	52.049	12.0	0	2
/home/ubuntu/gene-abundance/experiment/__results__/fc_model/qtf_pc576_10_fillseqf_nb10_auy_gray/wt2dgenepc576_10_fillspix_r0p1.0eqfm0.0a1.0gray_nb10_auy_0.0_1.0qtf1000/a10_nonecaffe_estopc5_fc_o1adam_lr-1.0de0.0e500_20200226_215546c255.0di-1ch1dfc0.0file_sum_ok.txt	0.872	0.8	0.921	0.8	0.414	0.526	0.6	4.0	1.0	1.0	4.0	64.356	60.0	0	3
